CI_Name,CI_Cat,CI_Subcat,WBS,Incident_ID,Status,Impact,Urgency,Priority,number_cnt,Category,KB_number,Alert_Status,No_of_Reassignments,Open_Time,Resolved_Time,Close_Time,Handle_Time_hrs,Closure_Code,No_of_Related_Interactions,Related_Interaction,Open_Year,Open_Month,Open_Day,Open_Hour,Open_Weekday
SBA000689,application,Server Based Application,WBS000228,IM0001215,Closed,5,5,5.0,0.50585547,request for information,KM0000656,closed,0.0,2013-09-30 16:27:00,2013-10-02 13:18:00,2013-10-02 13:19:00,1787111111.0,Other,1.0,SD0001484,2013,9,30,16,0
WBA000124,application,Web Based Application,WBS000088,IM0001216,Closed,4,4,4.0,0.908707157,incident,KM0000611,closed,2.0,2013-09-30 16:27:00,2013-10-01 16:24:00,2013-10-01 16:24:00,3873888889.0,Software,1.0,SD0001483,2013,9,30,16,0
SBA000296,application,Server Based Application,WBS000053,IM0001217,Closed,3,3,3.0,0.06783613,incident,KM0000366,closed,0.0,2013-09-30 16:31:00,,2013-10-01 12:44:00,354166667.0,Software,1.0,SD0001480,2013,9,30,16,0
SBA000834,application,Server Based Application,WBS000223,IM0001218,Closed,4,4,4.0,0.629114537,incident,KM0000979,closed,1.0,2013-09-30 16:37:00,2013-10-01 09:37:00,2013-10-01 09:37:00,3497222222.0,Software,1.0,SD0001485,2013,9,30,16,0
CBD000410,computer,Banking Device,WBS000146,IM0001219,Closed,3,3,3.0,0.634622727,incident,KM0000274,closed,1.0,2013-09-30 16:41:00,2013-10-04 11:18:00,2013-10-04 11:18:00,3661611111.0,Hardware,1.0,SD0001625,2013,9,30,16,0
SBA000462,application,Server Based Application,WBS000073,IM0001220,Closed,5,5,5.0,0.73490049,incident,KM0001142,closed,2.0,2013-09-30 16:42:00,2013-10-11 09:00:00,2013-10-11 09:00:00,2794638889.0,No error - works as designed,1.0,SD0001624,2013,9,30,16,0
SUB000456,subapplication,Web Based Application,WBS000073,IM0001221,Closed,4,4,4.0,0.955482204,incident,KM0000741,closed,0.0,2013-09-30 16:51:00,2013-10-01 07:29:00,2013-10-01 07:29:00,1135.0,Other,1.0,SD0001626,2013,9,30,16,0
SUB000523,subapplication,Web Based Application,WBS000073,IM0001222,Closed,4,4,4.0,0.134233424,incident,KM0000815,closed,1.0,2013-09-30 16:58:00,2013-10-02 08:59:00,2013-10-02 08:59:00,1302777778.0,Other,1.0,SD0001627,2013,9,30,16,0
WBA000060,application,Web Based Application,WBS000073,IM0001223,Closed,4,4,4.0,0.212642264,incident,KM0000825,closed,0.0,2013-09-30 17:13:00,2013-10-02 14:36:00,2013-10-02 14:36:00,1838361111.0,Other,1.0,SD0001628,2013,9,30,17,0
APP000005,application,Citrix,WBS000292,IM0001224,Closed,4,4,4.0,0.757389739,incident,KM0001060,closed,0.0,2013-10-01 07:33:00,2013-10-01 08:36:00,2013-10-01 08:37:00,1068611111.0,Software,1.0,SD0001630,2013,10,1,7,1
WBA000124,application,Web Based Application,WBS000088,IM0001225,Closed,2,2,2.0,0.509362946,incident,KM0000611,closed,1.0,2013-10-01 08:18:00,,2013-10-01 15:34:00,7270555556.0,Other,1.0,SD0001639,2013,10,1,8,1
DSK000457,computer,Desktop,WBS000187,IM0001226,Closed,5,5,5.0,0.325460108,incident,KM0001446,closed,2.0,2013-10-01 08:18:00,2013-10-07 11:51:00,2013-10-07 11:52:00,4555611111.0,Hardware,1.0,SD0001635,2013,10,1,8,1
OVR000033,application,Server Based Application,WBS000118,IM0001227,Closed,2,2,2.0,0.647833302,incident,KM0001172,closed,2.0,2013-10-01 08:26:00,,2013-10-01 09:14:00,807777778.0,Operator error,1.0,SD0001642,2013,10,1,8,1
WBA000124,application,Web Based Application,WBS000088,IM0001228,Closed,2,2,2.0,0.734261312,incident,KM0000611,closed,1.0,2013-10-01 08:27:00,,2013-10-01 15:34:00,7112777778.0,Other,1.0,SD0001641,2013,10,1,8,1
SBA000263,application,Server Based Application,WBS000072,IM0001229,Closed,5,5,5.0,0.553652425,incident,KM0000644,closed,12.0,2013-10-01 08:36:00,2013-10-07 16:55:00,2013-10-07 16:55:00,5032472222.0,Other,1.0,SD0001644,2013,10,1,8,1
SBA000154,application,Server Based Application,WBS000027,IM0001230,Closed,5,5,5.0,0.661340572,incident,KM0001291,closed,1.0,2013-10-01 08:39:00,2013-10-01 15:39:00,2013-10-01 15:39:00,7003888889.0,Other,1.0,SD0001640,2013,10,1,8,1
LAP000019,computer,Laptop,WBS000091,IM0001231,Closed,5,5,5.0,0.454961084,incident,KM0000315,closed,0.0,2013-10-01 08:40:00,2013-10-02 11:30:00,2013-10-02 11:30:00,20277778.0,Other,1.0,SD0001638,2013,10,1,8,1
SBA000025,application,Server Based Application,WBS000006,IM0001232,Closed,3,3,3.0,0.893778732,incident,KM0000029,closed,1.0,2013-10-01 08:56:00,2013-10-01 11:55:00,2013-10-01 11:55:00,2974166667.0,Unknown,3.0,#MULTIVALUE,2013,10,1,8,1
SBA000154,application,Server Based Application,WBS000027,IM0001233,Closed,3,3,3.0,0.263743877,request for information,KM0000139,closed,0.0,2013-10-01 09:25:00,2013-10-01 22:11:00,2013-10-01 22:11:00,8580277778.0,Other,1.0,SD0001658,2013,10,1,9,1
WBA000058,application,Web Based Application,WBS000073,IM0001234,Closed,4,4,4.0,0.916479748,incident,KM0001245,closed,0.0,2013-10-01 09:25:00,2013-10-01 10:02:00,2013-10-01 10:02:00,605833333.0,Other,1.0,SD0001656,2013,10,1,9,1
CBD000615,computer,Banking Device,WBS000146,IM0001235,Closed,3,3,3.0,0.435542439,incident,KM0000268,closed,1.0,2013-10-01 09:30:00,2013-10-01 22:13:00,2013-10-01 22:13:00,8483611111.0,Other,1.0,SD0001660,2013,10,1,9,1
SBA000338,application,Server Based Application,WBS000169,IM0001236,Closed,4,4,4.0,0.564410228,incident,KM0000327,closed,1.0,2013-10-01 09:41:00,2013-10-01 10:12:00,2013-10-01 10:12:00,515555556.0,Other,1.0,SD0001664,2013,10,1,9,1
DTA000052,application,Desktop Application,WBS000092,IM0001237,Closed,5,5,5.0,0.623038559,incident,KM0000471,closed,6.0,2013-09-30 15:29:00,2014-02-04 08:52:00,2014-02-04 08:53:00,9173977778.0,Data,1.0,SD0001495,2013,9,30,15,0
DTA000057,application,Desktop Application,WBS000094,IM0001238,Closed,5,5,5.0,0.626234199,incident,KM0001162,closed,2.0,2013-09-30 15:33:00,2013-10-04 14:13:00,2013-10-04 14:13:00,4066944444.0,Other,1.0,SD0001496,2013,9,30,15,0
WBA000133,application,Web Based Application,WBS000073,IM0001239,Closed,3,4,3.0,0.60694094,incident,KM0001488,closed,4.0,2013-09-30 15:38:00,2013-10-08 16:18:00,2013-10-08 16:19:00,6335722222.0,Software,1.0,SD0001497,2013,9,30,15,0
DTA000031,application,Desktop Application,WBS000111,IM0001240,Closed,5,5,5.0,0.400528838,incident,KM0002029,closed,0.0,2013-09-30 15:48:00,2013-10-08 12:31:00,2013-10-08 12:31:00,5970527778.0,Hardware,1.0,SD0001499,2013,9,30,15,0
DTA000016,application,Desktop Application,WBS000096,IM0001241,Closed,4,4,4.0,0.602276557,incident,KM0001026,closed,1.0,2013-09-30 15:52:00,2013-10-02 13:39:00,2013-10-02 13:39:00,1877666667.0,Unknown,1.0,SD0001501,2013,9,30,15,0
SBA000263,application,Server Based Application,WBS000072,IM0001242,Closed,5,5,5.0,0.480409624,request for information,KM0001807,closed,2.0,2013-09-30 15:59:00,2013-10-03 16:58:00,2013-10-03 16:58:00,3248388889.0,Other,1.0,SD0001498,2013,9,30,15,0
SBA000607,application,Server Based Application,WBS000263,IM0001243,Closed,4,4,4.0,0.90516962,incident,KM0001106,closed,1.0,2013-09-30 15:59:00,2013-10-09 16:55:00,2013-10-09 16:56:00,7444388889.0,Other,1.0,SD0001502,2013,9,30,15,0
SBA000458,application,Server Based Application,WBS000073,IM0001244,Closed,4,4,4.0,0.675301364,incident,KM0001539,closed,1.0,2013-09-30 16:25:00,2013-10-03 16:08:00,2013-10-03 16:09:00,3121972222.0,Unknown,1.0,SD0001530,2013,9,30,16,0
SCN000003,officeelectronics,Scanner,WBS000096,IM0001245,Closed,4,4,4.0,0.556772288,incident,KM0000113,closed,0.0,2013-09-30 16:26:00,2013-10-02 10:37:00,2013-10-02 10:37:00,1461666667.0,Hardware,1.0,SD0001529,2013,9,30,16,0
DTA000616,application,Desktop Application,WBS000092,IM0001246,Closed,4,4,4.0,0.7515288,incident,KM0000506,closed,15.0,2013-09-30 16:45:00,2013-10-15 06:18:00,2013-10-15 06:19:00,9943888889.0,Data,1.0,SD0001532,2013,9,30,16,0
SBA000811,application,Server Based Application,WBS000223,IM0001247,Closed,4,4,4.0,0.191195042,incident,KM0000060,closed,1.0,2013-09-30 16:46:00,2013-10-02 08:20:00,2013-10-02 08:20:00,1256194444.0,Software,1.0,SD0001533,2013,9,30,16,0
WBA000103,application,Web Based Application,WBS000073,IM0001248,Closed,4,4,4.0,0.237233391,incident,KM0001624,closed,0.0,2013-09-30 16:50:00,2013-10-01 07:27:00,2013-10-01 07:27:00,1157222222.0,Other,1.0,SD0001534,2013,9,30,16,0
WBA000133,application,Web Based Application,WBS000073,IM0001249,Closed,5,5,5.0,0.23822882,request for information,KM0000792,closed,2.0,2013-09-30 16:53:00,2013-10-07 15:06:00,2013-10-07 15:06:00,5071888889.0,Software,1.0,SD0001535,2013,9,30,16,0
SUB000456,subapplication,Web Based Application,WBS000073,IM0001250,Closed,4,4,4.0,0.909334399,incident,KM0002041,closed,0.0,2013-09-30 18:19:00,2013-10-01 12:01:00,2013-10-01 12:01:00,4528333333.0,Other,1.0,SD0001536,2013,9,30,18,0
SBA000263,application,Server Based Application,WBS000072,IM0001251,Closed,5,5,5.0,0.364589063,request for information,KM0000244,closed,2.0,2013-10-01 08:18:00,2013-10-01 14:19:00,2013-10-01 14:19:00,6018888889.0,Other,1.0,SD0001539,2013,10,1,8,1
SBA000172,application,Server Based Application,WBS000014,IM0001252,Closed,5,4,4.0,0.016762603,request for information,KM0000426,closed,0.0,2013-10-01 08:23:00,2013-10-03 13:13:00,2013-10-03 13:13:00,2584.0,Other,1.0,SD0001541,2013,10,1,8,1
SBA000172,application,Server Based Application,WBS000014,IM0001253,Closed,3,3,3.0,0.268647575,request for information,KM0000426,closed,0.0,2013-10-01 08:24:00,2013-10-03 13:18:00,2013-10-03 13:18:00,2589972222.0,Other,1.0,SD0001546,2013,10,1,8,1
SBA000172,application,Server Based Application,WBS000014,IM0001254,Closed,3,3,3.0,0.648336703,request for information,KM0000426,closed,0.0,2013-10-01 08:29:00,2013-10-03 13:36:00,2013-10-03 13:36:00,2611333333.0,Other,1.0,SD0001548,2013,10,1,8,1
SBA000172,application,Server Based Application,WBS000014,IM0001255,Closed,5,4,4.0,0.721141734,request for information,KM0000426,closed,0.0,2013-10-01 08:32:00,2013-10-03 13:40:00,2013-10-03 13:40:00,2613361111.0,Other,1.0,SD0001553,2013,10,1,8,1
SBA000698,application,Server Based Application,WBS000090,IM0001256,Closed,4,4,4.0,0.175471761,incident,KM0001526,closed,3.0,2013-10-01 08:36:00,2013-10-02 15:50:00,2013-10-02 15:50:00,1773555556.0,Software,1.0,SD0001544,2013,10,1,8,1
SBA000028,application,Server Based Application,WBS000030,IM0001257,Closed,4,4,4.0,0.031299104,incident,KM0000283,closed,6.0,2013-10-01 08:36:00,2013-10-08 08:42:00,2013-10-08 08:43:00,2279.0,Software,1.0,SD0001552,2013,10,1,8,1
CNT000004,storage,Controller,WBS000182,IM0001260,Closed,3,3,3.0,0.6900182,incident,KM0001141,closed,0.0,2013-10-01 08:58:00,2013-10-01 11:22:00,2013-10-01 11:22:00,1299444444.0,Hardware,1.0,SD0001764,2013,10,1,8,1
SUB000456,subapplication,Web Based Application,WBS000073,IM0001261,Closed,4,4,4.0,0.780652632,incident,KM0000752,closed,0.0,2013-09-30 16:36:00,2013-10-01 11:49:00,2013-10-01 11:49:00,5713888889.0,Other,1.0,SD0001517,2013,9,30,16,0
WBA000144,application,Web Based Application,WBS000318,IM0001262,Closed,4,4,4.0,0.629866256,incident,KM0000846,closed,3.0,2013-09-30 16:36:00,2013-10-08 08:59:00,2013-10-08 08:59:00,3630111111.0,Other,1.0,SD0001516,2013,9,30,16,0
SBA000462,application,Server Based Application,WBS000073,IM0001263,Closed,5,5,5.0,0.544788555,incident,KM0001865,closed,16.0,2013-09-30 16:52:00,2013-10-30 12:05:00,2013-10-30 12:06:00,7410694444.0,Software,1.0,SD0001518,2013,9,30,16,0
WBA000060,application,Web Based Application,WBS000073,IM0001264,Closed,4,4,4.0,0.035182483,incident,KM0000825,closed,0.0,2013-09-30 16:54:00,2013-10-01 09:00:00,2013-10-01 09:00:00,2599166667.0,Other,1.0,SD0001519,2013,9,30,16,0
WBA000103,application,Web Based Application,WBS000073,IM0001265,Closed,4,4,4.0,0.009790518,incident,KM0001624,closed,0.0,2013-09-30 16:55:00,2013-10-01 11:27:00,2013-10-01 11:27:00,50275.0,Software,1.0,SD0001520,2013,9,30,16,0
SBA000172,application,Server Based Application,WBS000014,IM0001266,Closed,3,3,3.0,0.191024444,incident,KM0000426,closed,3.0,2013-09-30 17:02:00,2013-10-02 14:45:00,2013-10-02 14:45:00,1871694444.0,Software,1.0,SD0001521,2013,9,30,17,0
SBA000462,application,Server Based Application,WBS000073,IM0001267,Closed,4,4,4.0,0.365187571,incident,KM0001402,closed,2.0,2013-09-30 17:05:00,2013-10-01 10:23:00,2013-10-01 10:23:00,3804444444.0,No error - works as designed,1.0,SD0001522,2013,9,30,17,0
SBA000842,application,Server Based Application,WBS000199,IM0001268,Closed,3,3,3.0,0.096858033,incident,KM0000940,closed,0.0,2013-10-01 07:33:00,,2013-10-01 08:25:00,871944444.0,User error,1.0,SD0001524,2013,10,1,7,1
APP000005,application,Citrix,WBS000292,IM0001269,Closed,4,4,4.0,0.171948597,incident,KM0001131,closed,3.0,2013-10-01 07:45:00,2013-10-03 10:35:00,2013-10-03 10:37:00,2040416667.0,Software,1.0,SD0001526,2013,10,1,7,1
APP000005,application,Citrix,WBS000292,IM0001270,Closed,4,4,4.0,0.635786488,incident,KM0001131,closed,2.0,2013-10-01 08:00:00,2013-10-08 09:03:00,2013-10-08 09:03:00,1996611111.0,Software,1.0,SD0001528,2013,10,1,8,1
CBD000515,computer,Banking Device,WBS000146,IM0001271,Closed,3,3,3.0,0.789635041,incident,KM0000280,closed,1.0,2013-10-01 08:27:00,2013-10-02 11:39:00,2013-10-02 11:39:00,1369972222.0,Hardware,1.0,SD0001691,2013,10,1,8,1
WBA000148,application,Web Based Application,WBS000172,IM0001272,Closed,3,3,3.0,0.137314818,incident,KM0001979,closed,0.0,2013-10-01 08:41:00,2013-10-01 09:22:00,2013-10-01 09:22:00,690277778.0,Other,1.0,SD0001696,2013,10,1,8,1
OVR000033,application,Server Based Application,WBS000118,IM0001273,Closed,5,5,5.0,0.208413954,incident,KM0001172,closed,0.0,2013-10-01 08:46:00,2013-10-01 10:00:00,2013-10-01 10:00:00,123.0,Other,1.0,SD0001698,2013,10,1,8,1
DTA000056,application,Desktop Application,WBS000091,IM0001274,Closed,4,4,4.0,0.720383828,incident,KM0002040,closed,0.0,2013-10-01 08:48:00,2013-10-01 09:14:00,2013-10-01 09:14:00,433333333.0,Software,1.0,SD0001695,2013,10,1,8,1
SBA000263,application,Server Based Application,WBS000072,IM0001275,Closed,5,5,5.0,0.896015182,request for information,KM0001108,closed,0.0,2013-10-01 08:54:00,2013-10-01 09:09:00,2013-10-01 09:09:00,259166667.0,Other,1.0,SD0001706,2013,10,1,8,1
SUB000113,subapplication,Server Based Application,WBS000095,IM0001277,Closed,4,4,4.0,0.623003312,incident,KM0001345,closed,0.0,2013-10-01 09:06:00,2013-10-01 11:16:00,2013-10-01 11:16:00,2165.0,Software,1.0,SD0001708,2013,10,1,9,1
WBA000077,application,Web Based Application,WBS000153,IM0001279,Closed,5,5,5.0,0.301725861,incident,KM0000412,closed,0.0,2013-10-01 09:17:00,2013-10-02 08:28:00,2013-10-02 08:28:00,9675.0,Software,1.0,SD0001717,2013,10,1,9,1
SBA000626,application,Server Based Application,WBS000255,IM0001280,Closed,5,5,5.0,0.98823288,incident,KM0000588,closed,0.0,2013-10-01 09:26:00,2013-10-03 10:42:00,2013-10-03 10:45:00,1296972222.0,User error,1.0,SD0001720,2013,10,1,9,1
SBA000154,application,Server Based Application,WBS000027,IM0001281,Closed,5,5,5.0,0.360803534,request for information,KM0000139,closed,0.0,2013-10-01 09:28:00,2013-10-01 22:19:00,2013-10-01 22:19:00,8525555556.0,Other,1.0,SD0001724,2013,10,1,9,1
SAP000004,application,SAP,WBS000271,IM0001282,Closed,5,5,5.0,0.35567665,request for information,KM0001270,closed,2.0,2013-10-01 09:42:00,2013-10-14 11:17:00,2013-10-14 11:17:00,932777778.0,Other,1.0,SD0001723,2013,10,1,9,1
WBA000148,application,Web Based Application,WBS000172,IM0001283,Closed,5,5,5.0,0.807979443,incident,KM0001979,closed,2.0,2013-10-01 09:44:00,2013-11-01 17:07:00,2013-11-01 17:08:00,2398744444.0,Other,1.0,SD0001726,2013,10,1,9,1
CBD000911,computer,Banking Device,WBS000146,IM0001285,Closed,2,2,2.0,0.570666899,incident,KM0000491,closed,1.0,2013-10-01 10:10:00,2013-10-01 12:57:00,2013-10-01 12:57:00,2775277778.0,Other,1.0,SD0001738,2013,10,1,10,1
CBD000910,computer,Banking Device,WBS000146,IM0001286,Closed,2,2,2.0,0.463489464,incident,KM0000491,closed,1.0,2013-10-01 10:10:00,2013-10-01 12:46:00,2013-10-01 12:46:00,2597777778.0,Hardware,1.0,SD0001741,2013,10,1,10,1
SUB000450,subapplication,Web Based Application,WBS000047,IM0001287,Closed,4,4,4.0,0.843685872,incident,KM0000299,closed,0.0,2013-10-01 10:17:00,2013-10-01 10:28:00,2013-10-01 10:28:00,193055556.0,User error,1.0,SD0001740,2013,10,1,10,1
SBA000263,application,Server Based Application,WBS000072,IM0001288,Closed,5,5,5.0,0.227021904,request for information,KM0001111,closed,4.0,2013-10-01 10:26:00,2013-10-08 10:15:00,2013-10-08 10:15:00,1913305556.0,Other,3.0,#MULTIVALUE,2013,10,1,10,1
SBA000458,application,Server Based Application,WBS000073,IM0001289,Closed,4,4,4.0,0.418766846,incident,KM0001541,closed,1.0,2013-10-01 10:26:00,2013-10-04 12:45:00,2013-10-04 12:45:00,3380666667.0,No error - works as designed,1.0,SD0001746,2013,10,1,10,1
WBA000094,application,Web Based Application,WBS000073,IM0001290,Closed,4,4,4.0,0.725767564,incident,KM0001732,closed,0.0,2013-10-01 10:35:00,2013-10-02 11:16:00,2013-10-02 11:16:00,1118166667.0,Software,1.0,SD0001749,2013,10,1,10,1
SUB000456,subapplication,Web Based Application,WBS000073,IM0001291,Closed,4,4,4.0,0.471677246,incident,KM0000752,closed,0.0,2013-10-01 10:53:00,2013-10-01 12:32:00,2013-10-01 12:32:00,16575.0,Other,1.0,SD0001755,2013,10,1,10,1
WBA000009,application,Web Based Application,WBS000168,IM0001292,Closed,5,5,5.0,0.679391433,incident,KM0000994,closed,0.0,2013-10-01 10:59:00,2013-10-01 12:53:00,2013-10-01 12:53:00,1899722222.0,Software,1.0,SD0001759,2013,10,1,10,1
LAP000715,computer,Laptop,WBS000091,IM0001293,Closed,5,5,5.0,0.656234887,incident,KM0001444,closed,1.0,2013-09-30 16:38:00,2013-10-07 14:15:00,2013-10-07 14:15:00,3619472222.0,Software,1.0,SD0001559,2013,9,30,16,0
SBA000172,application,Server Based Application,WBS000014,IM0001294,Closed,3,3,3.0,0.654317238,incident,KM0000426,closed,4.0,2013-09-30 17:04:00,2013-10-03 14:14:00,2013-10-03 14:14:00,2867333333.0,Other,1.0,SD0001562,2013,9,30,17,0
WBA000145,application,Web Based Application,WBS000073,IM0001295,Closed,4,4,4.0,0.392210421,incident,KM0001417,closed,0.0,2013-09-30 17:48:00,2013-10-04 15:50:00,2013-10-04 15:50:00,4002583333.0,Unknown,1.0,SD0001563,2013,9,30,17,0
SBA000427,application,Server Based Application,WBS000307,IM0001296,Closed,4,5,4.0,0.986170107,incident,KM0001350,closed,0.0,2013-09-30 18:45:00,2013-10-03 17:03:00,2013-10-03 17:03:00,0.0,Hardware,1.0,SD0001564,2013,9,30,18,0
SBA000263,application,Server Based Application,WBS000072,IM0001297,Closed,5,5,5.0,0.313108546,request for information,KM0001108,closed,0.0,2013-10-01 08:14:00,2013-10-01 08:18:00,2013-10-01 08:18:00,58611111.0,Other,1.0,SD0001575,2013,10,1,8,1
CBA000014,application,Client Based Application,WBS000073,IM0001298,Closed,4,4,4.0,0.271493381,incident,KM0001692,closed,1.0,2013-10-01 08:18:00,2013-10-01 08:29:00,2013-10-01 08:29:00,190277778.0,Software,1.0,SD0001574,2013,10,1,8,1
DSK000245,computer,Desktop,WBS000187,IM0001299,Closed,5,5,5.0,0.504571928,incident,KM0001446,closed,6.0,2013-10-01 08:27:00,2013-10-16 10:16:00,2013-10-16 10:16:00,5314944444.0,Hardware,2.0,#MULTIVALUE,2013,10,1,8,1
SBA000263,application,Server Based Application,WBS000072,IM0001300,Closed,5,5,5.0,0.738239046,request for information,KM0001115,closed,0.0,2013-10-01 08:31:00,2013-10-01 08:36:00,2013-10-01 08:36:00,83611111.0,Other,1.0,SD0001581,2013,10,1,8,1
SAN000184,storage,SAN,WBS000128,IM0001301,Closed,4,4,4.0,0.008372447,incident,KM0000919,closed,3.0,2013-10-01 08:36:00,2013-10-11 08:55:00,2013-10-11 08:56:00,3669666667.0,Other,1.0,SD0001578,2013,10,1,8,1
SBA000263,application,Server Based Application,WBS000072,IM0001302,Closed,5,5,5.0,0.637451791,request for information,KM0001104,closed,4.0,2013-10-01 08:40:00,2013-10-22 11:48:00,2013-10-22 11:48:00,1968777778.0,Other,3.0,#MULTIVALUE,2013,10,1,8,1
WBA000148,application,Web Based Application,WBS000172,IM0001303,Closed,2,2,2.0,0.162128992,incident,KM0001979,closed,0.0,2013-10-01 08:43:00,2013-10-01 09:20:00,2013-10-01 09:21:00,641111111.0,Other,1.0,SD0001584,2013,10,1,8,1
DTA000036,application,Desktop Application,WBS000093,IM0001304,Closed,4,4,4.0,0.654142354,incident,KM0000353,closed,0.0,2013-10-01 08:45:00,2013-10-01 09:08:00,2013-10-01 09:08:00,391944444.0,Software,1.0,SD0001591,2013,10,1,8,1
SUB000445,subapplication,Web Based Application,WBS000073,IM0001305,Closed,4,4,4.0,0.12555525,incident,KM0001450,closed,0.0,2013-10-01 08:47:00,2013-10-02 10:14:00,2013-10-02 10:14:00,1196361111.0,Unknown,1.0,SD0001585,2013,10,1,8,1
DTA000616,application,Desktop Application,WBS000092,IM0001306,Closed,4,4,4.0,0.130913349,incident,KM0000506,closed,0.0,2013-10-01 08:57:00,2013-10-01 10:26:00,2013-10-01 10:27:00,23888889.0,Other,1.0,SD0001597,2013,10,1,8,1
OVR000033,application,Server Based Application,WBS000118,IM0001307,Closed,5,5,5.0,0.004754474,incident,KM0001172,closed,0.0,2013-10-01 09:04:00,2013-10-01 09:12:00,2013-10-01 09:12:00,139722222.0,Other,1.0,SD0001600,2013,10,1,9,1
SBA000025,application,Server Based Application,WBS000006,IM0001308,Closed,3,3,3.0,0.657048758,incident,KM0000029,closed,0.0,2013-10-01 09:05:00,2013-10-01 14:04:00,2013-10-01 14:04:00,842777778.0,Referred,1.0,SD0001603,2013,10,1,9,1
SAP000004,application,SAP,WBS000271,IM0001309,Closed,5,5,5.0,0.069105499,request for information,KM0001270,closed,0.0,2013-10-01 09:12:00,2013-10-01 09:23:00,2013-10-01 09:27:00,256666667.0,Other,1.0,SD0001610,2013,10,1,9,1
